"Order Id","Created at","Amount Ex tax","Montant de la taxe",Montant,Rabais,Payé,Remboursé,Modifier,"Sales Person",Till,"Méthode d'expédition","Méthode de paiement",Warehouse,Magasin
300015703,"2016-03-01 10:03:55","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015704,"2016-03-01 10:04:59","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015705,"2016-03-01 10:10:52","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015706,"2016-03-01 10:11:47","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015707,"2016-03-01 10:12:23","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015708,"2016-03-01 10:13:13","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015709,"2016-03-01 10:14:15","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015710,"2016-03-01 10:14:52","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015711,"2016-03-01 10:17:15","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
100011447,"2016-03-01 10:18:56","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $","94,01 $",,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015712,"2016-03-01 10:21:32","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015713,"2016-03-01 10:22:27","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015714,"2016-03-01 10:25:52","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $","5,24 $",,,"Gare BSP","Free Shipping","Facturation / Entente de Crédit","NO Warehouse",xpos
300015715,"2016-03-01 12:58:57","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015716,"2016-03-01 13:13:06","122,64 $","18,36 $","141,00 $","0,00 $","141,00 $","141,00 $",,,"Gare BSP",,"X-POS Master Card","NO Warehouse",xpos
300015717,"2016-03-01 13:14:51","122,64 $","18,36 $","141,00 $","0,00 $","141,00 $","141,00 $",,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
100011448,"2016-03-01 13:15:36","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015718,"2016-03-01 14:05:07","19,50 $","2,93 $","22,43 $","0,00 $","22,43 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015719,"2016-03-02 02:19:16","6,25 $","0,93 $","7,18 $","0,00 $","7,18 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015720,"2016-03-02 02:20:13","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015721,"2016-03-02 07:07:18","26,10 $","3,91 $","30,01 $","0,00 $","30,01 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015722,"2016-03-02 11:31:28","30,45 $","4,56 $","35,01 $","0,00 $","35,01 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015723,"2016-03-02 11:32:11","30,45 $","4,56 $","35,01 $","0,00 $","35,01 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015724,"2016-03-02 12:12:12","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011449,"2016-03-02 12:35:05","154,30 $","23,11 $","177,41 $","0,00 $","0,00 $","177,41 $",,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011450,"2016-03-02 12:57:23","154,30 $","23,11 $","177,41 $","0,00 $","0,00 $",,,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
100011451,"2016-03-02 13:20:30","65,22 $","9,77 $","74,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011452,"2016-03-02 15:10:37","65,22 $","9,77 $","74,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015725,"2016-03-03 02:30:38","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015726,"2016-03-03 02:32:01","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015727,"2016-03-03 02:33:27","31,80 $","4,76 $","36,56 $","0,00 $","40,00 $",,"3,44 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015728,"2016-03-03 02:36:56","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015729,"2016-03-03 02:40:05","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015730,"2016-03-03 03:30:29","10,65 $","1,59 $","12,24 $","0,00 $","12,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015731,"2016-03-03 03:31:31","6,09 $","0,91 $","7,00 $","0,00 $","10,00 $",,"3,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015732,"2016-03-03 03:41:37","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015733,"2016-03-03 03:47:15","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015734,"2016-03-03 03:49:13","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015735,"2016-03-03 03:50:13","4,56 $","0,68 $","5,24 $","0,00 $","20,00 $",,"14,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015736,"2016-03-03 03:51:51","6,09 $","0,91 $","7,00 $","0,00 $","10,00 $",,"3,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015737,"2016-03-03 03:55:12","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015738,"2016-03-03 03:55:48","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015739,"2016-03-03 05:04:26","92,18 $","13,80 $","105,98 $","0,00 $","105,98 $",,,,"Gare BSP",,"X-POS Master Card","NO Warehouse",xpos
100011453,"2016-03-03 05:23:40","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011454,"2016-03-03 07:16:21","86,96 $","13,02 $","99,98 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015740,"2016-03-03 08:26:55","13,65 $","2,04 $","15,69 $","0,00 $","15,69 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015741,"2016-03-03 10:27:58","18,50 $","2,78 $","21,28 $","0,00 $","21,28 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015742,"2016-03-03 12:16:44","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015743,"2016-03-03 12:23:09","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015744,"2016-03-03 12:30:03","21,05 $","3,15 $","24,20 $","0,00 $","25,00 $",,"0,80 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015745,"2016-03-04 03:41:50","10,65 $","1,59 $","12,24 $","0,00 $","20,00 $",,"7,76 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015746,"2016-03-04 03:48:15","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015747,"2016-03-04 03:50:38","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015748,"2016-03-04 03:58:40","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015749,"2016-03-04 03:59:34","6,09 $","0,91 $","7,00 $","0,00 $","20,00 $",,"13,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015750,"2016-03-04 04:00:25","6,09 $","0,91 $","7,00 $","0,00 $","10,00 $",,"3,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015751,"2016-03-04 04:01:28","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011455,"2016-03-04 05:07:02","138,30 $","20,72 $","159,02 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015752,"2016-03-04 07:02:47","54,90 $","8,23 $","63,13 $","0,00 $","63,13 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
100011456,"2016-03-04 07:09:40","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015753,"2016-03-04 07:28:48","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015754,"2016-03-04 10:35:33","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015755,"2016-03-04 12:09:56","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015756,"2016-03-04 12:19:03","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015757,"2016-03-04 12:28:44","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011457,"2016-03-04 13:49:07","21,74 $","3,26 $","25,00 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015758,"2016-03-04 14:09:53","10,35 $","1,55 $","11,90 $","0,00 $","11,90 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011458,"2016-03-05 03:27:40","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015759,"2016-03-05 03:43:31","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015760,"2016-03-05 03:44:43","6,09 $","0,91 $","7,00 $","0,00 $","10,00 $",,"3,00 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015761,"2016-03-05 03:57:53","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015762,"2016-03-05 04:00:22","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015763,"2016-03-05 04:01:44","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011459,"2016-03-05 05:01:17","43,48 $","6,51 $","49,99 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015764,"2016-03-05 07:18:49","43,48 $","6,51 $","49,99 $","0,00 $","49,99 $",,,,"Gare BSP",,"X-POS Interact","NO Warehouse",xpos
300015765,"2016-03-05 07:25:51","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015766,"2016-03-05 07:26:47","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015767,"2016-03-05 09:45:58","21,74 $","3,26 $","25,00 $","0,00 $","25,00 $",,,,"Gare BSP",,"X-POS Interact","NO Warehouse",xpos
300015768,"2016-03-05 09:47:26","21,74 $","3,26 $","25,00 $","0,00 $","25,00 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
300015769,"2016-03-05 09:48:46","21,74 $","3,26 $","25,00 $","0,00 $","25,00 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
100011460,"2016-03-05 11:05:13","188,60 $","28,24 $","216,84 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015770,"2016-03-05 11:14:13","86,96 $","13,02 $","99,98 $","0,00 $","99,98 $",,,,"Gare BSP",,"X-POS Master Card","NO Warehouse",xpos
300015771,"2016-03-05 12:02:05","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015772,"2016-03-05 13:38:06","21,74 $","3,26 $","25,00 $","0,00 $","25,00 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
300015773,"2016-03-05 13:52:12","43,48 $","6,51 $","49,99 $","0,00 $","49,99 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
300015774,"2016-03-05 13:54:55","21,74 $","3,26 $","25,00 $","0,00 $","25,00 $",,,,"Gare BSP",,"X-POS Cash","NO Warehouse",xpos
300015775,"2016-03-05 14:04:29","65,22 $","9,77 $","74,99 $","0,00 $","74,99 $",,,,"Gare BSP",,"X-POS Visa Payment","NO Warehouse",xpos
300015776,"2016-03-05 14:06:18","21,74 $","3,26 $","25,00 $","0,00 $","25,00 $",,,,"Gare BSP",,"X-POS Master Card","NO Warehouse",xpos
300015777,"2016-03-06 03:42:44","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015778,"2016-03-06 03:52:14","6,09 $","0,91 $","7,00 $","0,00 $","7,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015779,"2016-03-06 03:53:36","4,56 $","0,68 $","5,24 $","0,00 $","5,24 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011461,"2016-03-06 05:27:25","465,90 $","69,77 $","535,67 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015780,"2016-03-06 05:28:39","6,25 $","0,93 $","7,18 $","0,00 $","7,18 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015781,"2016-03-06 05:30:19","10,35 $","1,55 $","11,90 $","0,00 $","11,90 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015782,"2016-03-06 06:57:02","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015783,"2016-03-06 06:58:09","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015784,"2016-03-06 07:19:17","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015785,"2016-03-06 07:20:26","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015786,"2016-03-06 07:25:48","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015787,"2016-03-06 12:31:47","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015788,"2016-03-06 12:37:23","46,70 $","7,00 $","53,70 $","0,00 $","53,70 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015789,"2016-03-06 12:38:31","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015790,"2016-03-06 12:39:36","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
100011462,"2016-03-06 17:12:16","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015791,"2016-03-07 02:40:25","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015792,"2016-03-07 02:57:26","37,95 $","5,69 $","43,64 $","0,00 $","43,64 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011463,"2016-03-07 05:40:44","245,28 $","36,73 $","282,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015793,"2016-03-07 05:53:27","63,10 $","9,45 $","72,55 $","0,00 $","72,55 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015794,"2016-03-07 07:05:11","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015795,"2016-03-07 07:34:13","23,35 $","3,50 $","26,85 $","0,00 $","40,00 $",,"13,15 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011464,"2016-03-07 08:25:26","3 715,00 $","556,32 $","4 271,32 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
100011465,"2016-03-07 09:22:45","1 631,00 $","244,24 $","1 875,24 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
100011466,"2016-03-07 09:29:48","1 743,00 $","261,01 $","2 004,01 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
100011467,"2016-03-07 16:12:20","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015796,"2016-03-08 01:59:29","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015797,"2016-03-08 02:00:11","19,25 $","2,88 $","22,13 $","0,00 $","22,13 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015798,"2016-03-08 02:27:48","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015799,"2016-03-08 02:30:17","31,80 $","4,76 $","36,56 $","0,00 $","36,56 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015800,"2016-03-08 02:36:19","19,80 $","2,97 $","22,77 $","0,00 $","22,77 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015801,"2016-03-08 05:31:17","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011468,"2016-03-08 06:16:08","20,00 $","3,00 $","23,00 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015802,"2016-03-08 06:52:53","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015803,"2016-03-08 07:26:37","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015804,"2016-03-08 07:41:26","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011469,"2016-03-08 09:15:45","2 356,10 $","352,83 $","2 708,93 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
300015805,"2016-03-08 12:17:08","11,55 $","1,73 $","13,28 $","0,00 $","13,28 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015806,"2016-03-08 12:30:35","8,65 $","1,29 $","9,94 $","0,00 $","9,94 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015807,"2016-03-08 14:04:21","19,50 $","2,93 $","22,43 $","0,00 $","22,43 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015808,"2016-03-09 02:20:57","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015809,"2016-03-09 02:22:24","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015810,"2016-03-09 02:31:41","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015811,"2016-03-09 02:32:43","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011470,"2016-03-09 05:26:17","81,76 $","12,25 $","94,01 $","0,00 $","0,00 $",,,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
100011471,"2016-03-09 05:37:07","1 237,60 $","185,33 $","1 422,93 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
300015812,"2016-03-09 06:17:22","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015813,"2016-03-09 07:20:04","23,35 $","3,50 $","26,85 $","0,00 $","40,00 $",,"13,15 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015814,"2016-03-09 07:21:50","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015815,"2016-03-09 08:57:46","63,90 $","9,57 $","73,47 $","0,00 $","73,47 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015816,"2016-03-09 10:27:14","11,25 $","1,68 $","12,93 $","0,00 $","12,93 $",,,,"Gare BSP","Free Shipping","X-POS Master Card","NO Warehouse",xpos
300015817,"2016-03-09 12:12:49","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015818,"2016-03-10 04:34:24","19,85 $","2,97 $","22,82 $","0,00 $","23,00 $",,"0,18 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011472,"2016-03-10 05:32:45","247,60 $","37,08 $","284,68 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015819,"2016-03-10 07:29:57","23,35 $","3,50 $","26,85 $","0,00 $","26,85 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
100011473,"2016-03-10 09:34:33","139,90 $","20,96 $","160,86 $","0,00 $","0,00 $","160,86 $",,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
100011474,"2016-03-10 09:44:57","311,60 $","46,66 $","358,26 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
100011475,"2016-03-10 09:46:32","139,90 $","20,96 $","160,86 $","0,00 $","0,00 $",,,,,,"Facturation / Entente de Crédit","NO Warehouse",Francais
100011476,"2016-03-10 10:12:22","747,00 $","111,86 $","858,86 $","0,00 $","0,00 $",,,,,,"Mise en Tentatif","NO Warehouse",Francais
300015820,"2016-03-10 12:02:18","9,45 $","1,41 $","10,86 $","0,00 $","20,00 $",,"9,14 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015821,"2016-03-10 14:26:50","14,00 $","2,10 $","16,10 $","0,00 $","16,10 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015822,"2016-03-11 02:40:28","19,85 $","2,97 $","22,82 $","0,00 $","22,82 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015823,"2016-03-11 04:30:31","25,20 $","3,77 $","28,97 $","0,00 $","30,00 $",,"1,03 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011477,"2016-03-11 04:36:53","203,95 $","30,54 $","234,49 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
300015824,"2016-03-11 05:11:59","18,50 $","2,78 $","21,28 $","0,00 $","22,00 $",,"0,72 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015825,"2016-03-11 06:55:41","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Visa Payment","NO Warehouse",xpos
300015826,"2016-03-11 07:09:53","13,45 $","2,01 $","15,46 $","0,00 $","15,46 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015827,"2016-03-11 07:13:24","37,40 $","5,60 $","43,00 $","0,00 $","43,00 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015828,"2016-03-11 07:37:27","13,15 $","1,97 $","15,12 $","0,00 $","20,15 $",,"5,03 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015829,"2016-03-11 07:39:44","6,25 $","0,93 $","7,18 $","0,00 $","7,25 $",,"0,07 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
300015830,"2016-03-11 07:43:08","37,95 $","5,69 $","43,64 $","0,00 $","43,64 $",,,,"Gare BSP","Free Shipping","X-POS Interact","NO Warehouse",xpos
300015831,"2016-03-11 10:04:40","83,80 $","12,55 $","96,35 $","0,00 $","100,00 $",,"3,65 $",,"Gare BSP","Free Shipping","X-POS Cash","NO Warehouse",xpos
100011478,"2016-03-11 10:25:31","154,30 $","23,11 $","177,41 $","0,00 $","0,00 $",,,,,,"Optimal Payments (Hosted)","NO Warehouse",Francais
